modelo,falha,janela,passo_cfg,passo_real,amostras,positivos,negativos,splits_validos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp
xgboost,lacuna,30,15,15,911,35,876,5,0.9933774834437086,0.9242424242424243,1.0,0.8484848484848485,0.9180327868852459,0.999999999998615,722,0,5,28
xgboost,lacuna,30,20,20,683,25,658,5,0.9946902654867257,0.9347826086956521,1.0,0.8695652173913043,0.9302325581395349,0.999999999998155,542,0,3,20
xgboost,lacuna,30,25,25,547,23,524,5,0.9934065934065934,0.9285714285714286,1.0,0.8571428571428571,0.9230769230769231,0.9999999999976958,434,0,3,18
xgboost,lacuna,30,30,30,456,20,436,5,0.9921052631578947,0.9210526315789473,1.0,0.8421052631578947,0.9142857142857143,0.99999999999723,361,0,3,16
xgboost,lacuna,40,5,5,2729,130,2599,5,0.9977973568281938,0.9798387096774194,1.0,0.9596774193548387,0.9794238683127572,0.999999999999534,2146,0,5,119
xgboost,lacuna,40,10,10,1365,64,1301,5,0.9955947136563876,0.959016393442623,1.0,0.9180327868852459,0.9572649572649573,0.9999999999990689,1074,0,5,56
xgboost,lacuna,40,15,15,910,44,866,5,0.9933774834437086,0.9404761904761905,1.0,0.8809523809523809,0.9367088607594937,0.9999999999985975,713,0,5,37
xgboost,lacuna,40,20,20,683,36,647,5,0.9946902654867257,0.9558823529411764,1.0,0.9117647058823529,0.9538461538461539,0.9999999999981167,531,0,3,31
xgboost,lacuna,40,25,25,546,28,518,5,0.9912087912087912,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.999999999997669,429,0,4,22
xgboost,lacuna,40,30,30,455,24,431,5,0.9946666666666667,0.9565217391304348,1.0,0.9130434782608695,0.9545454545454546,0.9999999999971592,352,0,2,21
xgboost,lacuna,40,35,35,390,17,373,5,0.9876923076923076,0.875,1.0,0.75,0.8571428571428571,0.9999999999967638,309,0,4,12
xgboost,lacuna,40,40,40,342,15,327,5,0.9929824561403509,0.9285714285714286,1.0,0.8571428571428571,0.9230769230769231,0.99999999999631,271,0,2,12
xgboost,lacuna,50,5,5,2727,152,2575,5,0.9977973568281938,0.9828767123287672,1.0,0.9657534246575342,0.9825783972125436,0.9999999999995292,2124,0,5,141
xgboost,lacuna,50,10,10,1364,75,1289,5,0.9955947136563876,0.9652777777777778,1.0,0.9305555555555556,0.9640287769784173,0.9999999999990593,1063,0,5,67
xgboost,lacuna,50,15,15,909,51,858,5,0.9933774834437086,0.9489795918367347,1.0,0.8979591836734694,0.946236559139785,0.9999999999985836,706,0,5,44
xgboost,lacuna,50,20,20,682,36,646,5,0.9946902654867257,0.9558823529411764,1.0,0.9117647058823529,0.9538461538461539,0.9999999999981167,531,0,3,31
xgboost,lacuna,50,25,25,546,29,517,5,0.9956043956043956,0.962962962962963,1.0,0.9259259259259259,0.9615384615384616,0.9999999999976635,428,0,2,25
xgboost,lacuna,50,30,30,455,25,430,5,0.9946666666666667,0.9583333333333333,1.0,0.9166666666666666,0.9565217391304348,0.9999999999971511,351,0,2,22
xgboost,lacuna,50,35,35,390,23,367,5,0.9938461538461538,0.9545454545454546,1.0,0.9090909090909091,0.9523809523809523,0.9999999999966998,303,0,2,20
xgboost,lacuna,50,40,40,341,15,326,5,0.9892857142857143,0.8928571428571428,1.0,0.7857142857142857,0.88,0.9999999999962407,266,0,3,11
xgboost,lacuna,50,45,45,303,17,286,5,0.996,0.96875,1.0,0.9375,0.967741935483871,0.9999999999957265,234,0,1,15
xgboost,lacuna,50,50,50,273,15,258,5,0.9911111111111112,0.9285714285714286,1.0,0.8571428571428571,0.9230769230769231,0.9999999999952607,211,0,2,12
xgboost,lacuna,60,5,5,2725,174,2551,5,0.9977973568281938,0.9851190476190477,1.0,0.9702380952380952,0.9848942598187311,0.9999999999995243,2102,0,5,163
xgboost,lacuna,60,10,10,1363,86,1277,5,0.9955947136563876,0.9698795180722892,1.0,0.9397590361445783,0.968944099378882,0.9999999999990494,1052,0,5,78
xgboost,lacuna,60,15,15,909,57,852,5,0.9933774834437086,0.9545454545454546,1.0,0.9090909090909091,0.9523809523809523,0.9999999999985715,700,0,5,50
xgboost,lacuna,60,20,20,682,47,635,5,0.9946902654867257,0.9666666666666667,1.0,0.9333333333333333,0.9655172413793104,0.999999999998077,520,0,3,42
xgboost,lacuna,60,25,25,545,34,511,5,0.9955555555555555,0.96875,1.0,0.9375,0.967741935483871,0.9999999999976077,418,0,2,30
xgboost,lacuna,60,30,30,455,31,424,5,0.992,0.95,1.0,0.9,0.9473684210526315,0.9999999999971014,345,0,3,27
xgboost,lacuna,60,35,35,390,24,366,5,0.9907692307692307,0.9347826086956521,1.0,0.8695652173913043,0.9302325581395349,0.9999999999966888,302,0,3,20
xgboost,lacuna,60,40,40,341,24,317,5,0.9892857142857143,0.9347826086956521,1.0,0.8695652173913043,0.9302325581395349,0.999999999996109,257,0,3,20
xgboost,lacuna,60,45,45,303,18,285,5,0.996,0.9705882352941176,1.0,0.9411764705882353,0.9696969696969697,0.9999999999957082,233,0,1,16
xgboost,lacuna,60,50,50,273,21,252,5,0.9955555555555555,0.975,1.0,0.95,0.9743589743589743,0.999999999995122,205,0,1,19
xgboost,lacuna,60,55,55,248,15,233,5,0.9902439024390244,0.9285714285714286,1.0,0.8571428571428571,0.9230769230769231,0.9999999999947644,191,0,2,12
xgboost,lacuna,60,60,60,228,19,209,5,0.9736842105263158,0.8611111111111112,1.0,0.7222222222222222,0.8387096774193549,0.9999999999941861,172,0,5,13
xgboost,lacuna,70,5,5,2723,196,2527,5,0.9977924944812362,0.986842105263158,1.0,0.9736842105263158,0.9866666666666667,0.999999999999518,2075,0,5,185
xgboost,lacuna,70,10,10,1362,97,1265,5,0.9955947136563876,0.9734042553191489,1.0,0.9468085106382979,0.9726775956284153,0.9999999999990394,1041,0,5,89
xgboost,lacuna,70,15,15,908,66,842,5,0.9933774834437086,0.9609375,1.0,0.921875,0.959349593495935,0.9999999999985528,691,0,5,59
xgboost,lacuna,70,20,20,681,47,634,5,0.9946902654867257,0.9666666666666667,1.0,0.9333333333333333,0.9655172413793104,0.999999999998077,520,0,3,42
xgboost,lacuna,70,25,25,545,40,505,5,0.9955555555555555,0.9736842105263157,1.0,0.9473684210526315,0.972972972972973,0.9999999999975728,412,0,2,36
xgboost,lacuna,70,30,30,454,35,419,5,0.9946666666666667,0.9705882352941176,1.0,0.9411764705882353,0.9696969696969697,0.9999999999970675,341,0,2,32
xgboost,lacuna,70,35,35,389,27,362,5,0.9875,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.9999999999965987,294,0,4,22
xgboost,lacuna,70,40,40,341,24,317,5,0.9964285714285714,0.9782608695652174,1.0,0.9565217391304348,0.9777777777777777,0.999999999996109,257,0,1,22
xgboost,lacuna,70,45,45,303,23,280,5,0.992,0.9545454545454546,1.0,0.9090909090909091,0.9523809523809523,0.9999999999956141,228,0,2,20
xgboost,lacuna,70,50,50,273,24,249,5,0.9911111111111112,0.9565217391304348,1.0,0.9130434782608695,0.9545454545454546,0.9999999999950495,202,0,2,21
xgboost,lacuna,70,55,55,248,17,231,5,0.9902439024390244,0.9375,1.0,0.875,0.9333333333333333,0.999999999994709,189,0,2,14
xgboost,lacuna,70,60,60,227,19,208,5,0.9837837837837838,0.9166666666666667,1.0,0.8333333333333334,0.9090909090909091,0.999999999994012,167,0,3,15
xgboost,lacuna,70,65,65,210,13,197,5,0.9942857142857143,0.9583333333333333,1.0,0.9166666666666666,0.9565217391304348,0.9999999999938651,163,0,1,11
xgboost,lacuna,70,70,70,195,14,181,5,0.9875,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.9999999999931973,147,0,2,11
xgboost,lacuna,80,5,5,2721,218,2503,5,0.9977924944812362,0.9882075471698113,1.0,0.9764150943396226,0.9880668257756563,0.999999999999513,2053,0,5,207
xgboost,lacuna,80,10,10,1361,108,1253,5,0.995575221238938,0.9761904761904762,1.0,0.9523809523809523,0.975609756097561,0.9999999999990244,1025,0,5,100
xgboost,lacuna,80,15,15,907,73,834,5,0.9933774834437086,0.9647887323943662,1.0,0.9295774647887324,0.9635036496350365,0.9999999999985381,684,0,5,66
xgboost,lacuna,80,20,20,681,58,623,5,0.9946902654867257,0.9732142857142857,1.0,0.9464285714285714,0.9724770642201835,0.9999999999980353,509,0,3,53
xgboost,lacuna,80,25,25,545,45,500,5,0.9933333333333333,0.9651162790697674,1.0,0.9302325581395349,0.963855421686747,0.9999999999975431,407,0,3,40
xgboost,lacuna,80,30,30,454,36,418,5,0.9946666666666667,0.9714285714285714,1.0,0.9428571428571428,0.9705882352941176,0.9999999999970589,340,0,2,33
xgboost,lacuna,80,35,35,389,31,358,5,0.9875,0.9333333333333333,1.0,0.8666666666666667,0.9285714285714286,0.9999999999965518,290,0,4,26
xgboost,lacuna,80,40,40,341,26,315,5,0.9928571428571429,0.96,1.0,0.92,0.9583333333333334,0.9999999999960785,255,0,2,23
xgboost,lacuna,80,45,45,303,25,278,5,0.992,0.9583333333333333,1.0,0.9166666666666666,0.9565217391304348,0.9999999999955753,226,0,2,22
xgboost,lacuna,80,50,50,273,24,249,5,0.9955555555555555,0.9782608695652174,1.0,0.9565217391304348,0.9777777777777777,0.9999999999950495,202,0,1,22
xgboost,lacuna,80,55,55,248,20,228,5,0.9902439024390244,0.9473684210526316,1.0,0.8947368421052632,0.9444444444444444,0.9999999999946237,186,0,2,17
xgboost,lacuna,80,60,60,227,20,207,5,0.9945945945945946,0.9736842105263157,1.0,0.9473684210526315,0.972972972972973,0.9999999999939759,166,0,1,18
xgboost,lacuna,80,65,65,210,15,195,5,0.9942857142857143,0.9642857142857143,1.0,0.9285714285714286,0.9629629629629629,0.9999999999937889,161,0,1,13
xgboost,lacuna,80,70,70,195,16,179,5,0.9875,0.9333333333333333,1.0,0.8666666666666667,0.9285714285714286,0.9999999999931035,145,0,2,13
xgboost,lacuna,80,75,75,182,16,166,5,0.9866666666666667,0.9333333333333333,1.0,0.8666666666666667,0.9285714285714286,0.9999999999925927,135,0,2,13
xgboost,lacuna,80,80,80,171,13,158,5,1.0,1.0,1.0,1.0,1.0,0.9999999999921876,128,0,0,12
xgboost,lacuna,90,5,5,2719,240,2479,5,0.9977924944812362,0.9893162393162394,1.0,0.9786324786324786,0.9892008639308856,0.9999999999995076,2031,0,5,229
xgboost,lacuna,90,10,10,1360,119,1241,5,0.995575221238938,0.978448275862069,1.0,0.9568965517241379,0.9779735682819384,0.9999999999990138,1014,0,5,111
xgboost,lacuna,90,15,15,907,79,828,5,0.9933774834437086,0.9675324675324675,1.0,0.935064935064935,0.9664429530201343,0.9999999999985251,678,0,5,72
xgboost,lacuna,90,20,20,680,58,622,5,0.9946902654867257,0.9732142857142857,1.0,0.9464285714285714,0.9724770642201835,0.9999999999980353,509,0,3,53
xgboost,lacuna,90,25,25,544,50,494,5,0.9911111111111112,0.9583333333333333,1.0,0.9166666666666666,0.9565217391304348,0.9999999999975124,402,0,4,44
xgboost,lacuna,90,30,30,454,42,412,5,0.992,0.9634146341463414,1.0,0.926829268292683,0.9620253164556962,0.9999999999970061,334,0,3,38
xgboost,lacuna,90,35,35,389,35,354,5,0.9875,0.9411764705882353,1.0,0.8823529411764706,0.9375,0.9999999999965036,286,0,4,30
xgboost,lacuna,90,40,40,340,26,314,5,0.9892857142857143,0.94,1.0,0.88,0.9361702127659575,0.9999999999960785,255,0,3,22
xgboost,lacuna,90,45,45,303,28,275,5,0.988,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353,0.9999999999955157,223,0,3,24
xgboost,lacuna,90,50,50,272,25,247,5,0.9911111111111112,0.9583333333333333,1.0,0.9166666666666666,0.9565217391304348,0.999999999995025,201,0,2,22
xgboost,lacuna,90,55,55,248,24,224,5,0.975609756097561,0.8913043478260869,1.0,0.782608695652174,0.8780487804878049,0.9999999999945055,182,0,5,18
xgboost,lacuna,90,60,60,227,20,207,5,0.9837837837837838,0.9210526315789473,1.0,0.8421052631578947,0.9142857142857143,0.9999999999939759,166,0,3,16
xgboost,lacuna,90,65,65,210,16,194,5,0.9942857142857143,0.9666666666666667,1.0,0.9333333333333333,0.9655172413793104,0.9999999999937501,160,0,1,14
xgboost,lacuna,90,70,70,195,18,177,5,0.99375,0.9705882352941176,1.0,0.9411764705882353,0.9696969696969697,0.999999999993007,143,0,1,16
xgboost,lacuna,90,75,75,182,17,165,5,0.9866666666666667,0.9375,1.0,0.875,0.9333333333333333,0.9999999999925374,134,0,2,14
xgboost,lacuna,90,80,80,170,12,158,5,1.0,1.0,1.0,1.0,1.0,0.9999999999922481,129,0,0,11
xgboost,lacuna,90,85,85,160,13,147,5,0.9923076923076923,0.9583333333333333,1.0,0.9166666666666666,0.9565217391304348,0.9999999999915254,118,0,1,11
xgboost,lacuna,90,90,90,152,17,135,5,0.976,0.90625,1.0,0.8125,0.896551724137931,0.9999999999908257,109,0,3,13
xgboost,lacuna,100,5,5,2717,262,2455,5,0.9977876106194691,0.990234375,1.0,0.98046875,0.9901380670611439,0.999999999999501,2004,0,5,251
xgboost,lacuna,100,10,10,1359,130,1229,5,0.995575221238938,0.9803149606299213,1.0,0.9606299212598425,0.9799196787148594,0.999999999999003,1003,0,5,122
xgboost,lacuna,100,15,15,906,88,818,5,0.9933774834437086,0.9709302325581395,1.0,0.9418604651162791,0.9700598802395209,0.9999999999985052,669,0,5,81
xgboost,lacuna,100,20,20,680,69,611,5,0.9946902654867257,0.9776119402985075,1.0,0.9552238805970149,0.9770992366412213,0.9999999999979919,498,0,3,64
xgboost,lacuna,100,25,25,544,51,493,5,0.9955555555555555,0.9795918367346939,1.0,0.9591836734693877,0.9791666666666666,0.9999999999975062,401,0,2,47
xgboost,lacuna,100,30,30,453,46,407,5,0.9946666666666667,0.9777777777777779,1.0,0.9555555555555556,0.9772727272727273,0.9999999999969698,330,0,2,43
xgboost,lacuna,100,35,35,389,38,351,5,0.99375,0.972972972972973,1.0,0.9459459459459459,0.9722222222222222,0.9999999999964665,283,0,2,35
xgboost,lacuna,100,40,40,340,35,305,5,0.9892857142857143,0.9558823529411764,1.0,0.9117647058823529,0.9538461538461539,0.999999999995935,246,0,3,31
xgboost,lacuna,100,45,45,302,29,273,5,0.992,0.9642857142857143,1.0,0.9285714285714286,0.9629629629629629,0.9999999999954955,222,0,2,26
xgboost,lacuna,100,50,50,272,26,246,5,0.9911111111111112,0.96,1.0,0.92,0.9583333333333334,0.999999999995,200,0,2,23
xgboost,lacuna,100,55,55,247,24,223,5,0.9853658536585366,0.9347826086956521,1.0,0.8695652173913043,0.9302325581395349,0.9999999999945055,182,0,3,20
xgboost,lacuna,100,60,60,227,24,203,5,0.9891891891891892,0.9565217391304348,1.0,0.9130434782608695,0.9545454545454546,0.9999999999938273,162,0,2,21
xgboost,lacuna,100,65,65,209,18,191,5,0.9882352941176471,0.9411764705882353,1.0,0.8823529411764706,0.9375,0.9999999999934641,153,0,2,15
xgboost,lacuna,100,70,70,195,19,176,5,0.9875,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353,0.9999999999929579,142,0,2,16
xgboost,lacuna,100,75,75,182,18,164,5,0.9866666666666667,0.9411764705882353,1.0,0.8823529411764706,0.9375,0.9999999999924812,133,0,2,15
xgboost,lacuna,100,80,80,170,15,155,5,0.9928571428571429,0.9642857142857143,1.0,0.9285714285714286,0.9629629629629629,0.9999999999920635,126,0,1,13
xgboost,lacuna,100,85,85,160,15,145,5,0.9923076923076923,0.9642857142857143,1.0,0.9285714285714286,0.9629629629629629,0.9999999999913792,116,0,1,13
xgboost,lacuna,100,90,90,151,17,134,5,0.992,0.96875,1.0,0.9375,0.967741935483871,0.9999999999908257,109,0,1,15
xgboost,lacuna,100,95,95,143,14,129,5,0.9826086956521739,0.9230769230769231,1.0,0.8461538461538461,0.9166666666666666,0.9999999999901961,102,0,2,11
xgboost,lacuna,100,100,100,136,12,124,5,1.0,1.0,1.0,1.0,1.0,0.999999999989899,99,0,0,11
xgboost,oscilacao,20,5,5,2733,136,2597,5,0.9753846153846154,0.9737580611787426,0.6624203821656051,0.9719626168224299,0.7878787878787878,0.9755535055346054,2115,53,3,104
xgboost,oscilacao,20,10,10,1367,68,1299,5,0.9779735682819384,0.9884366327474561,0.6835443037974683,1.0,0.8120300751879699,0.9768732654940084,1056,25,0,54
xgboost,oscilacao,20,15,15,911,45,866,5,0.9867549668874173,0.9658730158730159,0.8048780487804879,0.9428571428571428,0.868421052631579,0.9888888888875155,712,8,2,33
xgboost,oscilacao,20,20,20,684,29,655,5,0.9912280701754386,0.9537795087830856,0.875,0.9130434782608695,0.8936170212765957,0.9945155393034836,544,3,2,21
xgboost,oscilacao,30,5,5,2731,164,2567,5,0.9701098901098901,0.9695846608436824,0.6613756613756614,0.9689922480620154,0.7861635220125787,0.9701770736248974,2082,64,4,125
xgboost,oscilacao,30,10,10,1366,82,1284,5,0.9726872246696036,0.9855140186915887,0.6770833333333334,1.0,0.8074534161490683,0.9710280373822701,1039,31,0,65
xgboost,oscilacao,30,15,15,911,53,858,5,0.9933774834437086,0.9740866893742068,0.9302325581395349,0.9523809523809523,0.9411764705882353,0.9957924263660648,710,3,2,40
xgboost,oscilacao,30,20,20,683,41,642,5,0.9858407079646018,0.9782695374800638,0.8205128205128205,0.9696969696969697,0.8888888888888888,0.9868421052613029,525,7,1,32
xgboost,oscilacao,30,25,25,547,38,509,5,0.9824175824175824,0.9756162507608035,0.8108108108108109,0.967741935483871,0.8823529411764706,0.9834905660354163,417,7,1,30
xgboost,oscilacao,30,30,30,456,26,430,5,0.9842105263157894,0.9468099217402839,0.8260869565217391,0.9047619047619048,0.8636363636363636,0.9888579387159085,355,4,2,19
xgboost,oscilacao,40,5,5,2729,190,2539,5,0.9643171806167401,0.9685062893081762,0.6547085201793722,0.9733333333333334,0.7828418230563002,0.9636792452825643,2043,77,4,146
xgboost,oscilacao,40,10,10,1365,96,1269,5,0.9647577092511013,0.9566870433875055,0.6666666666666666,0.9473684210526315,0.782608695652174,0.9660056657214674,1023,36,4,72
xgboost,oscilacao,40,15,15,910,65,845,5,0.9801324503311258,0.9529718137254901,0.8103448275862069,0.9215686274509803,0.8623853211009175,0.9843749999986018,693,11,4,47
xgboost,oscilacao,40,20,20,683,43,640,5,0.9858407079646018,0.9374099922454857,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9924670433126319,527,4,4,30
xgboost,oscilacao,40,25,25,546,40,506,5,0.967032967032967,0.9533835697399526,0.6976744186046512,0.9375,0.8,0.969267139477614,410,13,2,30
xgboost,oscilacao,40,30,30,455,30,425,5,0.968,0.9052706552706553,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.9772079772051931,343,8,4,20
xgboost,oscilacao,40,35,35,390,27,363,5,0.9753846153846154,0.9203477443609023,0.782608695652174,0.8571428571428571,0.8181818181818182,0.983552631575712,299,5,3,18
xgboost,oscilacao,40,40,40,342,26,316,5,0.9614035087719298,0.891504329004329,0.7083333333333334,0.8095238095238095,0.7555555555555555,0.9734848484811611,257,7,4,17
xgboost,oscilacao,50,5,5,2727,214,2513,5,0.9621145374449339,0.9687114845938376,0.6693548387096774,0.9764705882352941,0.7942583732057417,0.9609523809519234,2018,82,4,166
xgboost,oscilacao,50,10,10,1364,108,1256,5,0.9541850220264317,0.9218413993393486,0.6440677966101694,0.8837209302325582,0.7450980392156863,0.959961868445224,1007,42,10,76
xgboost,oscilacao,50,15,15,909,71,838,5,0.9841059602649007,0.9749897813202535,0.84375,0.9642857142857143,0.9,0.9856938483533825,689,10,2,54
xgboost,oscilacao,50,20,20,682,54,628,5,0.9787610619469026,0.9778356945558229,0.7924528301886793,0.9767441860465116,0.875,0.9789272030632588,511,11,1,42
xgboost,oscilacao,50,25,25,546,46,500,5,0.978021978021978,0.938768912453123,0.8461538461538461,0.8918918918918919,0.868421052631579,0.9856459330119961,412,6,4,33
xgboost,oscilacao,50,30,30,455,34,421,5,0.984,0.9914040114613181,0.8125,1.0,0.896551724137931,0.9828080229198201,343,6,0,26
xgboost,oscilacao,50,35,35,390,30,360,5,0.9569230769230769,0.9000553709856036,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.9667774086346619,291,10,4,20
xgboost,oscilacao,50,40,40,341,27,314,5,0.9714285714285714,0.8923076923076924,0.8,0.8,0.8,0.9846153846115977,256,4,4,16
xgboost,oscilacao,50,45,45,303,25,278,5,0.988,0.9935064935064934,0.8636363636363636,1.0,0.926829268292683,0.9870129870087143,228,3,0,19
xgboost,oscilacao,50,50,50,273,25,248,5,0.9911111111111112,0.9951456310679612,0.9047619047619048,1.0,0.95,0.9902912621311152,204,2,0,19
xgboost,oscilacao,60,5,5,2725,238,2487,5,0.960352422907489,0.9688006072874494,0.6838235294117647,0.9789473684210527,0.8051948051948052,0.9586538461533852,1994,86,4,186
xgboost,oscilacao,60,10,10,1363,120,1243,5,0.958590308370044,0.949019489894129,0.6870229007633588,0.9375,0.7929515418502202,0.9605389797873335,998,41,6,90
xgboost,oscilacao,60,15,15,909,79,830,5,0.9880794701986755,0.979069180658776,0.8970588235294118,0.9682539682539683,0.9312977099236641,0.9898843930621534,685,7,2,61
xgboost,oscilacao,60,20,20,682,55,627,5,0.9805309734513274,0.9478276042575466,0.851063829787234,0.9090909090909091,0.8791208791208791,0.9865642994222907,514,7,4,40
xgboost,oscilacao,60,25,25,545,51,494,5,0.98,0.967052298884847,0.8478260869565217,0.9512195121951219,0.896551724137931,0.982885085572169,402,7,2,39
xgboost,oscilacao,60,30,30,455,40,415,5,0.9813333333333333,0.9751500375093773,0.8333333333333334,0.967741935483871,0.8955223880597015,0.9825581395320275,338,6,1,30
xgboost,oscilacao,60,35,35,390,34,356,5,0.9538461538461539,0.9411508824260502,0.6578947368421053,0.9259259259259259,0.7692307692307693,0.9563758389229652,285,13,2,25
xgboost,oscilacao,60,40,40,341,28,313,5,0.9785714285714285,0.9192307692307693,0.85,0.85,0.85,0.9884615384577368,257,3,3,17
xgboost,oscilacao,60,45,45,303,27,276,5,0.988,0.9934497816593886,0.875,1.0,0.9333333333333333,0.9868995633144677,226,3,0,21
xgboost,oscilacao,60,50,50,273,26,247,5,0.9511111111111111,0.9280487804878048,0.6666666666666666,0.9,0.7659574468085106,0.9560975609709459,196,9,2,18
xgboost,oscilacao,60,55,55,248,25,223,5,0.9512195121951219,0.9258630447085456,0.68,0.8947368421052632,0.7727272727272727,0.9569892473066829,178,8,2,17
xgboost,oscilacao,60,60,60,228,17,211,5,0.9631578947368421,0.9445893089960886,0.6666666666666666,0.9230769230769231,0.7741935483870968,0.9661016949097961,171,6,1,12
xgboost,oscilacao,70,5,5,2723,262,2461,5,0.9562913907284768,0.9673618352450468,0.6843853820598007,0.9809523809523809,0.8062622309197651,0.9537712895372488,1960,95,4,206
xgboost,oscilacao,70,10,10,1362,132,1230,5,0.9577092511013215,0.9639831673909456,0.6959459459459459,0.9716981132075472,0.8110236220472441,0.9562682215734147,984,45,3,103
xgboost,oscilacao,70,15,15,908,89,819,5,0.9708609271523179,0.9586730911786508,0.788235294117647,0.9436619718309859,0.8589743589743589,0.9736842105248923,666,18,4,67
xgboost,oscilacao,70,20,20,681,66,615,5,0.9699115044247788,0.9495688384433962,0.7903225806451613,0.9245283018867925,0.8521739130434782,0.9746093749980965,499,13,4,49
xgboost,oscilacao,70,25,25,545,53,492,5,0.9755555555555555,0.9865525672371638,0.7884615384615384,1.0,0.8817204301075269,0.9731051344719485,398,11,0,41
xgboost,oscilacao,70,30,30,454,42,412,5,0.9573333333333334,0.9368207693634638,0.7045454545454546,0.9117647058823529,0.7948717948717948,0.9618768328417541,328,13,3,31
xgboost,oscilacao,70,35,35,389,39,350,5,0.971875,0.9690129162223012,0.7777777777777778,0.9655172413793104,0.8615384615384616,0.9725085910619502,283,8,1,28
xgboost,oscilacao,70,40,40,341,38,303,5,0.9678571428571429,0.9668223657095756,0.7777777777777778,0.9655172413793104,0.8615384615384616,0.9681274900359836,243,8,1,28
xgboost,oscilacao,70,45,45,303,32,271,5,0.964,0.9428466076696165,0.7586206896551724,0.9166666666666666,0.8301886792452831,0.9690265486682786,219,7,2,22
xgboost,oscilacao,70,50,50,273,27,246,5,0.9822222222222222,0.9451219512195121,0.9,0.9,0.9,0.990243902434194,203,2,2,18
xgboost,oscilacao,70,55,55,248,25,223,5,0.9512195121951219,0.949490662139219,0.6666666666666666,0.9473684210526315,0.782608695652174,0.9516129032206903,177,9,1,18
xgboost,oscilacao,70,60,60,227,19,208,5,0.9513513513513514,0.9081035923141185,0.631578947368421,0.8571428571428571,0.7272727272727273,0.9590643274797717,164,7,2,12
xgboost,oscilacao,70,65,65,210,21,189,5,0.9485714285714286,0.9190245718540581,0.6818181818181818,0.8823529411764706,0.7692307692307693,0.955696202525597,151,7,2,15
xgboost,oscilacao,70,70,70,195,19,176,5,0.95625,0.976027397260274,0.6666666666666666,1.0,0.8,0.9520547945140271,139,7,0,14
xgboost,oscilacao,80,5,5,2721,286,2435,5,0.9532008830022075,0.9662429227646618,0.6890243902439024,0.9826086956521739,0.8100358422939068,0.9498771498766831,1933,102,4,226
xgboost,oscilacao,80,10,10,1361,144,1217,5,0.9530973451327434,0.9624141331701013,0.6932515337423313,0.9741379310344828,0.8100358422939068,0.9506903353047824,964,50,3,113
xgboost,oscilacao,80,15,15,907,95,812,5,0.976158940397351,0.9750600728625688,0.8222222222222222,0.9736842105263158,0.891566265060241,0.9764359351973838,663,16,2,74
xgboost,oscilacao,80,20,20,681,67,614,5,0.9769911504424779,0.9541567007320432,0.847457627118644,0.9259259259259259,0.8849557522123894,0.9823874755362381,502,9,4,50
xgboost,oscilacao,80,25,25,545,64,481,5,0.9711111111111111,0.9751584844464101,0.8064516129032258,0.9803921568627451,0.8849557522123894,0.9699248120276444,387,12,1,50
xgboost,oscilacao,80,30,30,454,46,408,5,0.9786666666666667,0.9882005899705015,0.8181818181818182,1.0,0.9,0.9764011799381227,331,8,0,36
xgboost,oscilacao,80,35,35,389,41,348,5,0.975,0.9573613126465007,0.8285714285714286,0.9354838709677419,0.8787878787878788,0.9792387543218711,283,6,2,29
xgboost,oscilacao,80,40,40,341,38,303,5,0.9428571428571428,0.9071301002885012,0.6756756756756757,0.8620689655172413,0.7575757575757576,0.9521912350559674,239,12,4,25
xgboost,oscilacao,80,45,45,303,35,268,5,0.984,0.9910714285714286,0.8666666666666667,1.0,0.9285714285714286,0.9821428571384726,220,4,0,26
xgboost,oscilacao,80,50,50,273,37,236,5,0.9822222222222222,0.9897959183673469,0.8787878787878788,1.0,0.9354838709677419,0.979591836729696,192,4,0,29
xgboost,oscilacao,80,55,55,248,27,221,5,0.9804878048780488,0.9680383022774327,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9836956521685669,181,3,1,20
xgboost,oscilacao,80,60,60,227,20,207,5,0.9675675675675676,0.9824561403508771,0.7,1.0,0.8235294117647058,0.9649122806961117,165,6,0,14
xgboost,oscilacao,80,65,65,210,23,187,5,0.9428571428571428,0.89861673414305,0.6956521739130435,0.8421052631578947,0.7619047619047619,0.9551282051220826,149,7,3,16
xgboost,oscilacao,80,70,70,195,20,175,5,0.95625,0.9758620689655173,0.6818181818181818,1.0,0.8108108108108109,0.951724137924471,138,7,0,15
xgboost,oscilacao,80,75,75,182,21,161,5,0.9666666666666667,0.9813432835820896,0.7619047619047619,1.0,0.8648648648648649,0.962686567156995,129,5,0,16
xgboost,oscilacao,80,80,80,171,14,157,5,0.9642857142857143,0.9346153846153846,0.6923076923076923,0.9,0.782608695652174,0.9692307692233136,126,4,1,9
xgboost,oscilacao,90,5,5,2719,310,2409,5,0.9483443708609272,0.9639602977667494,0.6852367688022284,0.984,0.8078817733990148,0.9439205955330303,1902,113,4,246
